routeid,stopid,estimatetime,goback
16821,157882,-3,3
16821,157880,-3,3
16818,157863,-3,3
16818,157864,-3,3
16818,157861,-3,3
16819,157867,-3,3
16819,157868,-3,3
16819,157869,-3,3
16717,182849,3469,2
16717,182847,3407,2
16717,182848,3443,2
16819,157870,-3,3
16821,157896,-3,3
16821,157895,-3,3
16675,182812,1691,2
16821,157898,-3,3
16821,157899,-3,3
16821,157885,-3,3
16821,157886,-3,3
16821,157883,-3,3
16821,157884,-3,3
16821,157890,-3,3
16821,157891,-3,3
16813,157835,-3,3
16813,157832,-3,3
16814,157838,-3,3
16814,157837,-3,3
16812,157824,-3,3
16812,157826,-3,3
16670,182805,297,0
16670,182806,320,0
16579,182809,-3,3
16670,182807,647,0
16660,182808,-3,3
16816,157853,-3,3
16816,157851,-3,3
16817,157856,-3,3
16817,157857,-3,3
16816,157854,-3,3
16816,157855,-3,3
16817,157858,-3,3
16818,157859,-3,3
16814,157840,-3,3
16815,157845,-3,3
16815,157846,-3,3
16814,157844,-3,3
16816,157847,-3,3
17813,192112,-3,3
17813,192113,-3,3
17813,192114,-3,3
17790,192119,-3,3
16999,216403,-3,3
17813,192110,-3,3
16999,216404,-3,3
17813,192111,-3,3
17790,192120,-3,3
17790,192121,-3,3
16573,192122,-3,3
17813,192109,-3,3
16651,192101,-3,3
16113,192104,1724,2
17813,192107,-3,3
17813,192108,-3,3
16565,192100,-3,3
16810,157797,-3,3
16810,157795,-3,3
16810,157787,-3,3
18568,216463,-3,3
18208,216464,-3,3
16810,157788,-3,3
16810,157789,-3,3
16810,157790,-3,3
16810,157791,-3,3
16810,157792,-3,3
19348,216478,-3,3
19348,216479,-3,3
19348,216476,-3,3
19348,216477,-3,3
19189,216474,-1,2
19348,216475,-3,3
16466,216473,1547,0
19348,216489,-3,3
19348,216487,-3,3
19348,216488,-3,3
19348,216485,-3,3
19348,216486,-3,3
19348,216483,-3,3
19348,216484,-3,3
19348,216481,-3,3
19348,216482,-3,3
19348,216480,-3,3
19348,216498,-3,3
19348,216499,-3,3
19348,216496,-3,3
19348,216497,-3,3
19348,216494,-3,3
19348,216495,-3,3
19348,216492,-3,3
19348,216493,-3,3
19348,216490,-3,3
19348,216491,-3,3
10511,37617,1347,0
10511,37618,1402,0
10511,37619,1630,0
10511,37610,813,0
10511,37611,898,0
10511,37612,952,0
10511,37613,1056,0
10511,37614,1135,0
10511,37615,1209,0
10511,37616,1256,0
10511,37608,525,0
10511,37609,644,0
10511,37600,3109,0
10511,37601,3163,0
10511,37602,88,0
10511,37603,172,0
16461,192174,-3,3
16461,192176,130,1
16430,192189,646,1
17714,192156,-3,3
17714,192157,-3,3
17714,192158,-3,3
17304,192159,1418,0
16950,192150,-3,3
17304,192160,292,1
16950,192161,-3,3
16950,192162,-3,3
16950,192163,-3,3
16950,192164,-3,3
16950,192147,-3,3
16952,192148,-3,3
16538,133700,-3,3
10511,37570,627,0
16538,133701,-3,3
10511,37571,689,0
10511,37572,731,0
10511,37573,773,0
10511,37574,820,0
10511,37575,870,0
16538,133706,-3,3
16538,133707,-3,3
16538,133708,-3,3
16538,133709,-3,3
16538,133702,-3,3
16538,133703,-3,3
16538,133704,-3,3
16538,133705,-3,3
10511,37576,962,0
10511,37577,1023,0
10511,37578,1090,0
10511,37579,1142,0
16538,133710,-3,3
16538,133711,-3,3
16538,133712,-3,3
10511,37561,2925,2
10511,37562,44,0
10511,37563,119,0
10511,37564,226,0
16538,133717,-3,3
16538,133713,-3,3
16538,133714,-3,3
16538,133715,-3,3
16538,133716,-3,3
10511,37565,324,0
10511,37566,382,0
10511,37567,417,0
10511,37568,557,0
10511,37569,599,0
10511,37557,2807,2
10511,37558,2824,2
10511,37559,2876,2
16642,192094,1449,2
16681,192095,-3,3
16611,192098,38,0
16806,157754,-3,3
16806,157751,-3,3
16807,157757,-3,3
16807,157758,-3,3
16806,157756,-3,3
16807,157759,-3,3
16807,157760,-3,3
16807,157761,-3,3
16804,157743,-3,3
16802,157740,-3,3
16802,157741,-3,3
16805,157746,-3,3
16805,157744,-3,3
16805,157748,-3,3
16806,157749,-3,3
16808,157776,-3,3
16808,157774,-3,3
16809,157779,-3,3
16809,157777,-3,3
16809,157778,-3,3
16809,157782,-3,3
16809,157783,-3,3
16809,157780,-3,3
16809,157781,-3,3
16807,157762,-3,3
16807,157763,-3,3
16808,157767,-3,3
16808,157771,-3,3
16808,157772,-3,3
16800,157710,-3,3
16802,157714,-3,3
16800,157711,-3,3
16800,157712,-3,3
16802,157717,-3,3
16802,157718,-3,3
16802,157715,-3,3
16802,157716,-3,3
16802,157719,-3,3
19348,216500,-3,3
19348,216501,-3,3
16800,157702,-3,3
16800,157703,-3,3
16800,157700,-3,3
16800,157701,-3,3
16800,157706,-3,3
16800,157707,-3,3
16800,157709,-3,3
10511,37590,2085,0
19348,216511,-3,3
10511,37591,2119,0
19348,216512,-3,3
10511,37592,2170,0
16802,157730,-3,3
10511,37593,2276,0
19348,216510,-3,3
16802,157735,-3,3
10511,37594,2489,0
16802,157736,-3,3
10511,37595,2559,0
10511,37596,2675,0
16802,157734,-3,3
10511,37597,2788,0
16802,157739,-3,3
16802,157738,-3,3
19348,216508,-3,3
10511,37599,3059,0
19348,216509,-3,3
19348,216506,-3,3
19348,216507,-3,3
19348,216504,-3,3
19348,216505,-3,3
19348,216502,-3,3
19348,216503,-3,3
16988,216522,-3,3
10511,37580,1190,0
16988,216523,-3,3
16802,157721,-3,3
10511,37581,1277,0
10511,37582,1351,0
10511,37583,1435,0
16802,157724,-3,3
10511,37584,1605,0
16802,157725,-3,3
10511,37585,1659,0
16802,157722,-3,3
10511,37586,1708,0
16802,157728,-3,3
16802,157729,-3,3
16802,157726,-3,3
16802,157727,-3,3
10511,37587,1773,0
10511,37588,1905,0
10511,37589,1946,0
16973,216513,-3,3
17719,188397,-3,3
17719,188398,-3,3
17719,188399,-3,3
16595,139409,724,0
16595,139407,607,0
16595,139408,660,0
16595,139405,422,0
16595,139406,539,0
16595,139403,291,0
16595,139404,370,0
16595,139412,945,0
16595,139413,987,0
16595,139410,815,0
16595,139411,855,0
16608,140409,1103,0
16595,139418,1482,0
16595,139419,1505,0
16595,139416,1216,0
16595,139414,1055,0
16595,139415,-3,3
16608,140400,470,0
16608,140401,519,0
16595,139423,1910,0
16608,140402,571,0
16595,139424,78,0
16608,140403,601,0
16595,139421,1753,0
16608,140404,679,0
16595,139422,1877,0
16608,140405,748,0
16608,140406,860,0
16595,139420,1694,0
16608,140407,934,0
16608,140408,972,0
16595,139429,573,0
16595,139427,390,0
16595,139428,511,0
16595,139425,127,0
16595,139426,297,0
16608,140410,1167,0
16608,140411,1191,0
16608,140412,0,0
16595,139434,1129,0
16608,140413,59,0
16595,139435,1231,0
16608,140414,115,0
16595,139432,976,0
16608,140415,223,0
16595,139433,1020,0
16608,140416,253,0
16595,139430,630,0
16608,140417,0,0
16595,139431,838,0
16608,140418,94,0
16608,140419,159,0
16595,139438,1436,0
16595,139439,1482,0
16595,139436,1306,0
16595,139437,1366,0
16608,140420,268,0
16608,140421,424,0
16608,140422,490,0
16595,139445,246,0
16608,140423,578,0
16595,139446,330,0
16608,140424,730,0
16595,139443,83,0
16608,140425,865,0
16595,139444,176,0
16608,140426,920,0
16595,139441,1845,0
16608,140427,984,0
16595,139442,0,0
16608,140428,1046,0
16608,140429,1204,0
16595,139440,1764,0
5413,213907,3810,2
5413,213908,3833,2
5413,213909,-3,3
5413,213903,3635,2
5413,213904,3705,2
5413,213905,3724,2
5413,213906,3780,2
5413,213900,3577,2
5413,213901,3592,2
5413,213902,3606,2
5413,213918,4258,2
5413,213919,4292,2
5413,213914,4087,2
5413,213915,4137,2
5413,213916,4165,2
5413,213917,4191,2
5413,213910,3959,2
5413,213911,3995,2
5413,213912,4009,2
5413,213913,4022,2
5413,213929,5063,2
5413,213925,4678,2
5413,213926,4838,2
5413,213927,4883,2
5413,213928,4980,2
16595,139401,177,0
5413,213921,4409,2
16595,139402,270,0
5413,213922,4446,2
5413,213923,4515,2
16595,139400,139,0
5413,213924,4556,2
5413,213920,4359,2
16594,139371,134,1
16594,139372,183,1
16607,140350,499,1
16607,140351,526,1
16594,139370,30,1
16607,140352,591,1
17523,178969,1202,0
5413,213936,686,1
16607,140353,655,1
5413,213937,756,1
16607,140354,697,1
17523,178967,1100,0
5413,213938,890,1
16607,140355,739,1
17523,178968,1126,0
5413,213939,950,1
16607,140356,783,1
5413,213932,146,1
17523,178965,938,0
16594,139379,873,1
16607,140357,887,1
17523,178966,994,0
5413,213933,197,1
16607,140358,906,1
5413,213934,459,1
17523,178963,809,0
16594,139377,670,1
16607,140359,974,1
17523,178964,846,0
5413,213935,592,1
16594,139378,781,1
17523,178961,555,0
16594,139375,550,1
16594,139376,582,1
17523,178962,701,0
5413,213930,5193,2
16594,139373,347,1
5413,213931,5250,2
17523,178960,523,0
16594,139374,448,1
16740,154990,453,1
16740,154991,492,1
16740,154992,507,1
16740,154993,616,1
16740,154994,662,1
17718,188306,-3,3
17718,188307,-3,3
16740,154995,84,1
17718,188308,-3,3
16740,154996,116,1
17718,188309,-3,3
16740,154998,225,1
17718,188302,-3,3
17718,188303,-3,3
16740,154999,262,1
17718,188304,-3,3
17718,188305,-3,3
17718,188300,-3,3
17718,188301,-3,3
16607,140370,1647,1
16607,140360,1025,1
16594,139382,1027,1
16594,139383,1136,1
16607,140361,1109,1
16594,139380,922,1
16607,140362,1198,1
16594,139381,948,1
16607,140363,1226,1
5413,213947,1416,1
17523,178958,217,0
16607,140364,1296,1
17523,178959,268,0
5413,213948,1467,1
16607,140365,1335,1
5413,213949,1514,1
17523,178956,115,0
16607,140366,1377,1
17523,178957,172,0
16607,140367,1418,1
16607,140368,1532,1
5413,213943,1250,1
17523,178955,44,0
5413,213944,1331,1
16607,140369,1481,1
5413,213945,1381,1
17523,178952,1493,0
16594,139388,1413,1
16594,139389,1470,1
5413,213946,1402,1
17523,178950,1206,0
16594,139386,1276,1
5413,213940,995,1
17523,178951,1320,0
16594,139387,1329,1
5413,213941,1155,1
16594,139384,1179,1
5413,213942,1227,1
16594,139385,1245,1
17523,178990,512,1
17523,178991,585,1
5413,213960,1950,1
16608,140380,-1,2
16608,140381,-1,2
16594,139393,1656,1
16607,140371,1721,1
16594,139394,62,1
16607,140372,1744,1
16594,139391,1543,1
16607,140373,1761,1
16594,139392,1619,1
16607,140374,1799,1
5413,213958,1919,1
16608,140375,-1,2
5413,213959,1939,1
16594,139390,1495,1
16608,140376,-1,2
16608,140377,-1,2
17523,178989,470,1
16608,140378,-1,2
16608,140379,-1,2
5413,213954,1747,1
17523,178987,362,1
5413,213955,1800,1
17523,178988,410,1
5413,213956,1850,1
16595,139399,63,0
17523,178985,181,1
5413,213957,1894,1
17523,178986,288,1
5413,213950,1606,1
16594,139397,253,1
17523,178983,64,1
5413,213951,1637,1
16595,139398,-3,3
17523,178984,138,1
5413,213952,1655,1
16594,139395,131,1
17523,178981,-1,2
5413,213953,1698,1
16594,139396,167,1
17523,178982,-1,2
17523,178980,-1,2
16608,140390,-1,2
16608,140391,-1,2
16608,140392,-1,2
16608,140382,-1,2
16608,140385,-1,2
16608,140386,-1,2
16608,140387,-1,2
16608,140388,-1,2
17523,178978,229,0
16608,140389,-1,2
17523,178979,-1,2
17523,178976,161,0
5413,213965,2090,1
17523,178977,187,0
17523,178974,1588,0
17523,178975,80,0
17523,178972,1442,0
5413,213961,1992,1
5413,213962,2009,1
17523,178973,1493,0
17523,178970,1280,0
5413,213963,2055,1
17523,178971,1356,0
5413,213964,2072,1
16513,130990,122,1
16513,130991,244,1
16740,154960,3295,0
16513,130994,409,1
16740,154961,3340,0
16594,139328,369,0
16513,130995,467,1
16740,154962,3404,0
10511,37650,2470,1
16594,139329,424,0
16513,130992,283,1
16740,154963,3430,0
10511,37651,2543,1
16594,139326,295,0
16513,130993,339,1
16740,154964,3465,0
10511,37652,2683,1
16594,139327,311,0
16740,154965,3517,0
16513,130998,632,1
16740,154966,3569,0
16740,154967,3673,0
16740,154968,3703,0
16513,130997,544,1
16740,154969,3753,0
16607,140310,-3,3
16607,140311,-3,3
16607,140312,-3,3
16669,213976,2241,0
10511,37653,2802,1
16594,139335,991,0
16607,140313,-3,3
10511,37654,2855,1
16594,139336,1030,0
16607,140314,-3,3
10511,37655,2931,1
16594,139333,856,0
16607,140315,-3,3
10511,37656,62,1
16594,139334,916,0
16607,140316,-3,3
10511,37657,120,1
16594,139331,699,0
16607,140317,-3,3
16693,213973,-3,3
10511,37658,175,1
16594,139332,780,0
16607,140318,-3,3
16693,213974,-3,3
16669,213975,-3,3
16594,139330,463,0
16676,213993,-3,3
16594,139339,1433,0
10511,37640,1759,1
16594,139337,1310,0
10511,37641,1830,1
16594,139338,1366,0
16740,154958,3181,0
16740,154959,3247,0
16607,140320,-3,3
16607,140321,-3,3
16607,140322,-3,3
10511,37642,1916,1
16594,139346,165,0
10511,37643,1980,1
16594,139347,337,0
16607,140325,-3,3
10511,37644,2030,1
16594,139344,1872,0
16607,140326,-3,3
10511,37645,2104,1
16594,139345,2006,0
10511,37646,2150,1
16594,139342,1703,0
16676,213983,-3,3
10511,37647,2212,1
16594,139343,1793,0
10511,37648,2260,1
16594,139340,1537,0
10511,37649,2285,1
16594,139341,1595,0
16740,154980,4262,0
16740,154981,4302,0
16740,154982,4336,0
16740,154983,4381,0
16740,154984,40,1
16740,154985,105,1
16594,139348,399,0
16740,154986,160,1
10511,37630,837,1
16594,139349,457,0
16740,154987,262,1
16740,154988,322,1
16740,154989,392,1
10511,37639,1668,1
16594,139350,579,0
17523,178949,1113,0
17523,178947,708,0
17523,178948,874,0
17523,178945,248,0
17523,178946,467,0
16607,140334,-3,3
10511,37631,956,1
16594,139357,0,1
17523,178943,96,0
16607,140335,-3,3
10511,37632,1012,1
16594,139358,138,1
17523,178944,154,0
16607,140336,-3,3
10511,37633,1168,1
16594,139355,981,0
17523,178941,0,0
16607,140337,-3,3
10511,37634,1287,1
16594,139356,1090,0
17523,178942,32,0
16607,140338,-3,3
10511,37635,1387,1
16594,139353,832,0
16676,213994,-3,3
16607,140339,-3,3
10511,37636,1502,1
16594,139354,919,0
17523,178940,-1,2
16676,213995,-3,3
10511,37637,1558,1
16594,139351,632,0
10511,37638,1615,1
16594,139352,783,0
16740,154970,3797,0
16740,154971,3835,0
16740,154972,3895,0
16740,154973,3947,0
16740,154974,3988,0
16594,139359,232,1
16740,154975,4030,0
16740,154976,4117,0
16740,154977,4140,0
16740,154978,4170,0
16740,154979,4222,0
16594,139360,276,1
16594,139361,350,1
10511,37629,673,1
16607,140340,-3,3
16607,140341,-3,3
16607,140345,159,1
10511,37620,1743,0
16594,139368,1008,1
16607,140346,218,1
10511,37621,1820,0
16594,139369,1208,1
16607,140347,314,1
10511,37622,1875,0
16594,139366,913,1
16607,140348,395,1
16594,139367,986,1
10511,37623,2013,0
16607,140349,442,1
16594,139364,808,1
10511,37624,193,1
10511,37625,359,1
16594,139365,872,1
16594,139362,436,1
10511,37626,410,1
16594,139363,713,1
10511,37627,500,1
17719,188379,-3,3
17719,188375,-3,3
17719,188376,-3,3
17719,188377,-3,3
17719,188378,-3,3
17719,188382,-3,3
17719,188383,-3,3
17719,188384,-3,3
17719,188385,-3,3
17719,188380,-3,3
17719,188381,-3,3
17719,188386,-3,3
17719,188387,-3,3
17719,188388,-3,3
17719,188389,-3,3
17719,188393,-3,3
17719,188394,-3,3
17719,188395,-3,3
17719,188396,-3,3
17719,188390,-3,3
17719,188391,-3,3
17719,188392,-3,3
17718,188357,-3,3
17718,188358,-3,3
17718,188359,-3,3
17718,188353,-3,3
17718,188354,-3,3
17718,188355,-3,3
17718,188356,-3,3
17718,188360,-3,3
17718,188361,-3,3
17718,188362,-3,3
17718,188363,-3,3
17719,188368,-3,3
17719,188369,-3,3
17718,188364,-3,3
17719,188365,-3,3
17719,188366,-3,3
17719,188367,-3,3
17719,188371,-3,3
17719,188372,-3,3
17719,188373,-3,3
17719,188374,-3,3
17719,188370,-3,3
17718,188339,-3,3
17718,188335,-3,3
17718,188336,-3,3
17718,188337,-3,3
17718,188338,-3,3
17718,188331,-3,3
17718,188332,-3,3
17718,188333,-3,3
17718,188334,-3,3
16608,140393,0,0
17718,188340,-3,3
16608,140395,102,0
17718,188341,-3,3
16608,140396,195,0
16608,140397,251,0
16608,140398,364,0
16608,140399,441,0
17718,188346,-3,3
17718,188347,-3,3
17718,188348,-3,3
17718,188349,-3,3
17718,188342,-3,3
17718,188343,-3,3
17718,188344,-3,3
17718,188345,-3,3
17718,188350,-3,3
17718,188351,-3,3
17718,188352,-3,3
17523,178998,1337,1
17523,178999,1455,1
17523,178996,1048,1
17523,178997,1080,1
17523,178994,781,1
17523,178995,865,1
17523,178992,651,1
17523,178993,710,1
17718,188317,-3,3
17718,188318,-3,3
17718,188319,-3,3
17718,188313,-3,3
17718,188314,-3,3
17718,188315,-3,3
17718,188316,-3,3
17718,188310,-3,3
17718,188311,-3,3
17718,188312,-3,3
17718,188328,-3,3
17718,188329,-3,3
17718,188324,-3,3
17718,188325,-3,3
17718,188326,-3,3
17718,188327,-3,3
17718,188320,-3,3
17718,188321,-3,3
17718,188322,-3,3
17718,188323,-3,3
17718,188330,-3,3
10143,13805,-1,2
10143,13803,-1,2
10143,13809,-1,2
10143,13807,-1,2
10143,13801,-1,2
10143,13815,80,0
10143,13813,38,0
10143,13819,285,0
10143,13817,147,0
10143,13811,0,0
16513,130900,2529,2
16513,130903,2656,2
16513,130904,2704,2
16513,130901,2558,2
16513,130902,2596,2
16513,130907,2908,2
16513,130908,2999,2
16513,130905,2789,2
16513,130906,2838,2
16513,130909,3153,2
17718,188298,-3,3
17718,188299,-3,3
17718,188276,-3,3
17718,188277,-3,3
17718,188278,-3,3
17718,188279,-3,3
17718,188283,-3,3
17718,188284,-3,3
17718,188285,-3,3
17718,188286,-3,3
17718,188280,-3,3
17718,188281,-3,3
17718,188282,-3,3
17718,188287,-3,3
17718,188288,-3,3
17718,188289,-3,3
17718,188294,-3,3
17718,188295,-3,3
17718,188296,-3,3
17718,188297,-3,3
17718,188290,-3,3
17718,188291,-3,3
17718,188292,-3,3
17718,188293,-3,3
16513,130950,-3,3
16513,130951,331,1
10143,13881,937,0
16513,130954,540,1
16513,130955,616,1
16513,130952,414,1
16513,130953,486,1
16513,130958,833,1
16513,130959,860,1
16513,130956,673,1
16513,130957,805,1
10143,13885,1122,0
10143,13883,1060,0
10143,13889,151,1
10143,13887,1218,0
16513,130961,1133,1
10143,13891,246,1
16513,130962,1189,1
16513,130960,1016,1
16513,130965,1340,1
16513,130966,0,1
16513,130963,1239,1
16513,130964,1290,1
16513,130969,236,1
16513,130967,48,1
16513,130968,181,1
10143,13895,386,1
16594,139302,106,0
16594,139303,166,0
10143,13893,285,1
16594,139300,-1,2
16594,139301,54,0
10143,13899,599,1
10143,13897,440,1
16594,139308,383,0
16594,139309,458,0
16513,130972,411,1
16594,139306,315,0
16513,130973,451,1
16594,139307,352,0
16513,130970,297,1
16594,139304,206,0
16513,130971,367,1
16594,139305,284,0
16513,130976,650,1
16513,130977,753,1
16513,130974,509,1
16513,130975,627,1
16513,130978,802,1
16513,130979,901,1
10143,13869,736,0
16594,139313,679,0
10143,13863,445,0
16594,139314,795,0
16594,139311,600,0
10143,13861,390,0
16594,139312,632,0
10143,13867,653,0
16594,139310,567,0
10143,13865,625,0
16513,130980,988,1
16594,139319,1282,0
16513,130983,1112,1
16594,139317,1073,0
16513,130984,1151,1
16594,139318,1140,0
16513,130981,1012,1
16594,139315,942,0
16513,130982,1054,1
16594,139316,1002,0
16513,130987,1261,1
16513,130988,1325,1
16513,130985,1208,1
16513,130986,1244,1
16513,130989,1398,1
10143,13879,501,0
16607,140300,-3,3
16607,140301,-3,3
10143,13873,811,0
16594,139324,153,0
16607,140302,-3,3
16594,139325,237,0
16607,140303,-3,3
10143,13871,771,0
16594,139322,1490,0
16607,140304,-3,3
16594,139323,93,0
16607,140305,-3,3
16594,139320,1324,0
10143,13877,399,0
16607,140306,-3,3
16594,139321,1436,0
16607,140307,-3,3
10143,13875,287,0
16607,140309,-3,3
16513,130910,3192,2
16513,130914,3441,2
16513,130915,111,0
16513,130912,3263,2
16513,130913,3405,2
16513,130918,269,0
10143,13849,28,0
16513,130919,344,0
16513,130916,183,0
10143,13847,1499,0
16513,130917,212,0
10143,13845,1462,0
10143,13843,1351,0
16513,130921,459,0
16513,130922,524,0
16513,130920,390,0
16513,130925,760,0
16513,130926,872,0
16513,130923,636,0
16513,130924,716,0
16513,130929,1015,0
10143,13859,356,0
16513,130927,948,0
10143,13857,314,0
16513,130928,974,0
10143,13851,94,0
10143,13855,211,0
10143,13853,166,0
16513,130932,-3,3
16513,130933,1347,0
16513,130930,1084,0
16513,130931,1111,0
16513,130936,1627,0
16513,130937,1666,0
16513,130934,1457,0
16513,130935,1598,0
10143,13827,458,0
16513,130938,1725,0
16513,130939,1903,0
10143,13825,389,0
10143,13829,510,0
10143,13823,360,0
10143,13821,336,0
16513,130940,1941,0
16513,130943,2552,0
16513,130944,2828,0
16513,130942,2393,0
16513,130947,3081,0
16513,130948,3223,0
16513,130945,2951,0
16513,130946,3041,0
10143,13837,1076,0
16513,130949,3331,0
10143,13835,1021,0
10143,13839,1196,0
10143,13833,973,0
10143,13831,607,0
16593,139249,1080,0
16593,139250,1152,0
16593,139251,1213,0
16593,139258,1661,0
16593,139259,1686,0
16593,139256,1509,0
16593,139257,1628,0
16593,139254,1428,0
16593,139255,1478,0
16593,139252,1261,0
16593,139253,1383,0
16593,139261,1735,0
16593,139262,1761,0
16593,139260,1704,0
16593,139269,2351,0
16593,139267,2211,0
16593,139268,2283,0
16593,139265,1980,0
16593,139266,2175,0
16593,139263,1828,0
16593,139264,1902,0
16593,139272,2525,0
16593,139273,2581,0
16593,139270,2446,0
16593,139271,2476,0
16593,139278,2809,0
16593,139279,2838,0
16593,139276,2750,0
16593,139277,2785,0
16593,139274,2603,0
16593,139275,2726,0
16593,139283,3155,0
16593,139284,3201,0
16593,139281,3077,0
16593,139282,3104,0
16593,139280,3026,0
16593,139289,3473,0
16593,139287,3314,0
16593,139288,3361,0
16593,139285,3234,0
16593,139286,3269,0
16592,139209,714,1
16592,139207,608,1
16592,139208,649,1
16592,139205,336,1
16592,139206,445,1
16642,154848,1047,0
16681,154849,-3,3
16592,139215,1167,1
16592,139212,911,1
16592,139213,972,1
16592,139210,758,1
16592,139211,786,1
16592,139218,1440,1
16592,139216,1322,1
16592,139217,1355,1
16513,130888,1677,2
16513,130889,1739,2
16513,130887,1634,2
16592,139225,1935,1
16592,139226,2007,1
16592,139223,1842,1
16592,139224,1904,1
16592,139221,1725,1
16592,139222,1785,1
16592,139220,1601,1
16513,130891,1878,2
16513,130892,1937,2
16513,130890,1821,2
16513,130895,2189,2
16593,139229,3443,2
16513,130896,2253,2
16592,139227,2099,1
16513,130893,2010,2
16513,130894,2088,2
16593,139228,3428,2
16513,130899,2470,2
16513,130897,2322,2
16513,130898,2422,2
16606,140211,1400,2
16606,140212,1328,2
16606,140213,1283,2
16593,139236,343,0
16593,139237,382,0
16593,139234,207,0
16606,140217,1564,2
16593,139235,319,0
16606,140218,1608,2
16593,139232,61,0
16606,140219,1653,2
16593,139233,92,0
16593,139230,3506,2
16593,139231,3576,2
16681,154850,-3,3
16681,154851,-3,3
16681,154852,-3,3
16681,154853,-3,3
16593,139238,456,0
16593,139239,485,0
16593,139240,517,0
16593,139247,890,0
16593,139248,959,0
16593,139245,851,0
16593,139246,874,0
16593,139243,646,0
16593,139244,787,0
16593,139241,562,0
10143,13799,-1,2
16593,139242,620,0
17718,188258,-3,3
17718,188259,-3,3
17718,188254,-3,3
17718,188255,-3,3
17718,188256,-3,3
17718,188257,-3,3
17718,188261,-3,3
17718,188262,-3,3
17718,188263,-3,3
17718,188264,-3,3
17718,188260,-3,3
17718,188269,-3,3
17718,188265,-3,3
17718,188266,-3,3
17718,188267,-3,3
17718,188268,-3,3
17718,188272,-3,3
17718,188273,-3,3
17718,188274,-3,3
17718,188275,-3,3
17718,188270,-3,3
17718,188271,-3,3
17718,188236,-3,3
17718,188237,-3,3
17718,188238,-3,3
17718,188239,-3,3
17718,188232,-3,3
17718,188233,-3,3
17718,188234,-3,3
